raman_shift,arithmetic_mean,spline_mean,robust_median,wasserstein_barycenter
687.5,0.0018423007288931564,0.001795114391705747,0.001433629044338283,0.005161924447948498
688.75,0.0015863972764157694,0.001653203741486642,0.0011814914505933966,0.0051757944966522255
690.0,0.0018565020227566341,0.0019471828432933525,0.0013811718694600001,0.005189742499700835
691.25,0.002398886729218873,0.002364920708887363,0.0018831825861793535,0.005203768555548579
692.5,0.0025065448286336117,0.0024910609355291175,0.0019922685344633305,0.005217872744713438
693.75,0.002349268921209141,0.00244783186495062,0.0018482718947661955,0.005232055129867164
695.0,0.002570177524707847,0.0025461989568204076,0.002091245471323758,0.005246315755925436
696.25,0.002861090936132917,0.002802451064727162,0.0024055281793244243,0.005260654650147777
697.5,0.003057574580840621,0.0030850392782271734,0.0025741594280189574,0.005275071822239483
698.75,0.0033413603559729653,0.0032807410851048158,0.0027700132274306854,0.00528956726446102
700.0,0.003380601714989491,0.0033247961995216107,0.0027581546698675847,0.005304140951742584
701.25,0.0032134508451956718,0.0032161279000355236,0.0026036491893403862,0.0053187928418031915
702.5,0.0030961566863023098,0.003089467541455908,0.002538488148786679,0.005333522875274329
703.75,0.002866810871216062,0.0028514696921742304,0.002449171675038162,0.00534833097583095
705.0,0.002444984970242773,0.0024592949127285567,0.0021293530935979793,0.005363217050325067
706.25,0.001956975953892098,0.001966369811031843,0.0016360627098656877,0.0053781809889241056
707.5,0.0015071962057704243,0.001485371266116397,0.0012507962218431322,0.005393222665256141
708.75,0.001218652157840933,0.0012310199791993064,0.0010413072478600315,0.005408341936555515
710.0,0.0011320350982020556,0.0011748279326038872,0.0008940329844037427,0.005423538643819773
711.25,0.0011250476966513524,0.0011446189196251488,0.0007551844521225456,0.005438812611962238
712.5,0.0009616082803390417,0.0010603113317166016,0.0006653967245300609,0.005454163649977342
713.75,0.0011298487567340527,0.0011313578437104526,0.0009394892480346776,0.005469591551102674
715.0,0.0012997213096208138,0.0012144082875653317,0.0011336409598116388,0.005485096092989582
716.25,0.0012044098664879912,0.0012568486237975265,0.001034928979164438,0.005500677037877415
717.5,0.0014169863905705749,0.0015263774370978418,0.001258216414291235,0.005516334132768898
718.75,0.0022425757499977693,0.002205106346297671,0.002033326165466645,0.005532067109611718
720.0,0.0030141606949550988,0.002919122193168303,0.0027944932147282767,0.005547875685481951
721.25,0.0030333142583530235,0.002887355607847596,0.0028320052278749406,0.0055637595627730015
722.5,0.0025447964588317666,0.00253485683557056,0.002365668149457187,0.005579718429383931
723.75,0.002374786249451121,0.002461029642609903,0.002139033952430749,0.005595751958916361
725.0,0.002526182158962588,0.0025003455515048402,0.00223978579576583,0.005611859810869357
726.25,0.0023092908615701575,0.0022593524633093753,0.0020812904801233746,0.005628041630840315
727.5,0.0018101638474902204,0.0017487041769281267,0.0016993727174737915,0.005644297050727919
728.75,0.001371466856880498,0.001386143877377207,0.0012788293540475118,0.005660625688937111
730.0,0.0011502364469360043,0.001249073455875068,0.0009479191103738298,0.005677027150586903
731.25,0.0011063074662913878,0.0012028701408803163,0.0008552792938082143,0.00569350102772251
732.5,0.0011679722852059884,0.0011736037087037967,0.0008993366901566707,0.00571004689952674
733.75,0.001177687996013912,0.0011838267835726302,0.0009174331802333962,0.005726664332534853
735.0,0.00112352552411071,0.0011378768825510237,0.0009062048196163339,0.005743352880854862
736.25,0.0011443484660135371,0.0011336278214898485,0.0009578962637398928,0.00576011208638203
737.5,0.0011402781078291137,0.001047753951558069,0.0009426494864681445,0.005776941479024368
738.75,0.0008250892105661233,0.0007806029082105775,0.0006551900388388825,0.005793840576923564
740.0,0.0003665623948846023,0.00044458886524534395,0.00026797222243880376,0.005810808886679522
741.25,0.00020851707549082293,0.00025235316557673556,0.00010979066091656504,0.005827845903578333
742.5,0.00023809855713074316,0.0002006165836939223,0.00014867294056645087,0.005844951111817929
743.75,0.00025786894081683207,0.00020784523873407638,0.00016630523369174632,0.005862123984737862
745.0,0.00017498447539522985,0.00019419118965170544,0.00010574192869152737,0.005879363985051024
746.25,0.0002467115039597279,0.0002870251104156946,0.0001736497888262533,0.005896670565071824
747.5,0.0004550262667014111,0.00045476427287533607,0.0003129970857509599,0.005914043166953592
748.75,0.0005663333874880656,0.0005824521861586081,0.0003966159976230406,0.0059314812229167785
750.0,0.0007625887445119284,0.0007790214880218188,0.0006139781275926743,0.0059489841554868994
751.25,0.0011928146427233053,0.0011657528351567423,0.00097895402500684,0.005966551377728118
752.5,0.0016688190489579867,0.0016186050408188608,0.001287722216502521,0.005984182293480034
753.75,0.0018677950053585296,0.0019111887651320275,0.0014243972024158941,0.006001876297591552
755.0,0.0020720503640090644,0.0020723444757639823,0.0016942766641818061,0.006019632776159182
756.25,0.00246147988627809,0.0024215501422249737,0.0021009723913398537,0.006037451106765457
757.5,0.0030078494624532414,0.0030212981802488327,0.0025831567958686636,0.006055330658713546
758.75,0.0035563824215617294,0.0034976090399125147,0.0030281707415449038,0.006073270793266554
760.0,0.003512145346029901,0.0033804520136137065,0.0029342813973471387,0.0060912708638837555
761.25,0.0028123632275796773,0.0028385712903932774,0.0022544138239836394,0.006109330216458582
762.5,0.0022677123271724127,0.002483237297282816,0.0017808065327430673,0.006127448189558216
763.75,0.002725704614171249,0.0027622318285106424,0.0021818381779827047,0.006145624114657442
765.0,0.0031765752334409537,0.0031184687333120787,0.002578292719221866,0.006163857316377689
766.25,0.0033763338226395195,0.003397606244791793,0.0027797862722967097,0.006182147112724457
767.5,0.0037456434549333387,0.0037561497574720945,0.0031340884578839588,0.006200492815321892
768.75,0.004121477656237184,0.004037007223671594,0.0034755157809184846,0.006218893729649595
770.0,0.004069837322336039,0.00405949711291593,0.0034402809144300547,0.006237349155278985
771.25,0.0039090804830915855,0.003947242405204197,0.003282875883892209,0.006255858386105094
772.5,0.003954134778360009,0.003933877816747335,0.003268193457365592,0.00627442071058408
773.75,0.004011198391025215,0.004114453522017344,0.00329473205534728,0.006293035411965043
775.0,0.004750101346716503,0.00479581597649055,0.003943617605269477,0.006311701768521614
776.25,0.005594423629773158,0.005403503863661331,0.00469639599966432,0.006330419053784831
777.5,0.005365318969931556,0.005240396588595284,0.004494914357185938,0.006349186536773145
778.75,0.004516006847832076,0.00463142361333842,0.0037830216021795676,0.006368003482222214
780.0,0.0042301440068324625,0.004340295426193309,0.0035254591540458263,0.006386869150814486
